province,city,accumulated_confirmed,accumulated_suspected,accumulated_death,accumulated_recovered,time
天津,红桥区,2,0,0,0,2020/02/02
天津,红桥区,2,0,0,1,2020/02/03
天津,红桥区,2,0,0,1,2020/02/04
天津,红桥区,2,0,0,1,2020/02/05
天津,红桥区,2,0,0,1,2020/02/06
天津,津南区,1,0,0,0,2020/02/04
天津,津南区,1,0,0,0,2020/02/05
天津,津南区,1,0,0,0,2020/02/06
甘肃,全省,2,0,0,0,2020/01/23
甘肃,全省,4,0,0,0,2020/01/24
甘肃,全省,7,0,0,0,2020/01/25
甘肃,全省,14,6,0,0,2020/01/26
甘肃,全省,19,2,0,0,2020/01/27
甘肃,全省,24,5,0,0,2020/01/28
甘肃,全省,26,8,0,0,2020/01/29
甘肃,全省,30,15,0,0,2020/01/30
甘肃,全省,35,15,0,0,2020/01/31
甘肃,全省,40,20,0,0,2020/02/01
甘肃,全省,51,9,0,3,2020/02/02
甘肃,全省,56,9,0,3,2020/02/03
甘肃,全省,57,18,0,4,2020/02/04
甘肃,全省,62,16,0,6,2020/02/05
甘肃,兰州,4,0,0,0,2020/01/26
甘肃,兰州,8,0,0,0,2020/01/27
甘肃,兰州,11,0,0,0,2020/01/28
甘肃,兰州,14,0,0,0,2020/01/29
甘肃,兰州,14,0,0,0,2020/01/30
甘肃,兰州,15,0,0,0,2020/01/31
甘肃,兰州,23,0,0,0,2020/02/01
甘肃,兰州,23,0,0,2,2020/02/02
甘肃,兰州,28,0,0,2,2020/02/03
甘肃,兰州,30,0,0,3,2020/02/04
甘肃,兰州,30,0,0,3,2020/02/05
甘肃,兰州,30,0,0,3,2020/02/06
甘肃,天水,1,0,0,0,2020/01/28
甘肃,天水,1,0,0,0,2020/01/29
甘肃,天水,2,0,0,0,2020/01/30
甘肃,天水,2,0,0,0,2020/01/31
甘肃,天水,3,0,0,0,2020/02/01
甘肃,天水,3,0,0,0,2020/02/02
甘肃,天水,10,0,0,0,2020/02/03
甘肃,天水,10,0,0,0,2020/02/04
甘肃,天水,10,0,0,0,2020/02/05
甘肃,天水,10,0,0,0,2020/02/06
甘肃,定西,1,0,0,0,2020/01/26
甘肃,定西,1,0,0,0,2020/01/27
甘肃,定西,1,0,0,0,2020/01/28
甘肃,定西,1,0,0,0,2020/01/29
甘肃,定西,2,0,0,0,2020/01/30
甘肃,定西,2,0,0,0,2020/01/31
甘肃,定西,3,0,0,0,2020/02/01
甘肃,定西,3,0,0,1,2020/02/02
甘肃,定西,3,0,0,1,2020/02/03
甘肃,定西,3,0,0,1,2020/02/04
甘肃,定西,5,0,0,1,2020/02/05
甘肃,定西,5,0,0,1,2020/02/06
甘肃,陇南,1,0,0,0,2020/01/27
甘肃,陇南,1,0,0,0,2020/01/28
甘肃,陇南,1,0,0,0,2020/01/29
甘肃,陇南,1,0,0,0,2020/01/30
甘肃,陇南,3,0,0,0,2020/01/31
甘肃,陇南,3,0,0,0,2020/02/01
甘肃,陇南,3,0,0,0,2020/02/02
甘肃,陇南,4,0,0,0,2020/02/03
甘肃,陇南,4,0,0,0,2020/02/04
甘肃,陇南,4,0,0,0,2020/02/05
甘肃,陇南,4,0,0,0,2020/02/06
甘肃,临夏,1,0,0,0,2020/01/26
甘肃,临夏,2,0,0,0,2020/01/27
甘肃,临夏,2,0,0,0,2020/01/28
甘肃,临夏,2,0,0,0,2020/01/29
甘肃,临夏,2,0,0,0,2020/01/30
甘肃,临夏,2,0,0,0,2020/01/31
甘肃,临夏,2,0,0,0,2020/02/01
甘肃,临夏,2,0,0,0,2020/02/02
甘肃,临夏,3,0,0,0,2020/02/03
甘肃,临夏,3,0,0,0,2020/02/04
甘肃,临夏,3,0,0,2,2020/02/05
甘肃,临夏,3,0,0,2,2020/02/06
甘肃,庆阳,1,0,0,0,2020/02/03
甘肃,庆阳,1,0,0,0,2020/02/04
甘肃,庆阳,2,0,0,0,2020/02/05
甘肃,庆阳,2,0,0,0,2020/02/06
甘肃,甘南,1,0,0,0,2020/02/01
甘肃,甘南,1,0,0,0,2020/02/02
甘肃,甘南,1,0,0,0,2020/02/03
甘肃,甘南,1,0,0,0,2020/02/04
甘肃,甘南,2,0,0,0,2020/02/05
甘肃,甘南,2,0,0,0,2020/02/06
甘肃,张掖,1,0,0,0,2020/01/27
甘肃,张掖,1,0,0,0,2020/01/28
甘肃,张掖,2,0,0,0,2020/01/29
甘肃,张掖,2,0,0,0,2020/01/30
甘肃,张掖,2,0,0,0,2020/01/31
甘肃,张掖,2,0,0,0,2020/02/01
甘肃,张掖,2,0,0,0,2020/02/02
甘肃,张掖,2,0,0,0,2020/02/03
甘肃,张掖,2,0,0,0,2020/02/04
甘肃,张掖,2,0,0,0,2020/02/05
甘肃,张掖,2,0,0,0,2020/02/06
甘肃,白银,1,0,0,0,2020/01/26
甘肃,白银,1,0,0,0,2020/01/27
甘肃,白银,1,0,0,0,2020/01/28
甘肃,白银,1,0,0,0,2020/01/29
甘肃,白银,1,0,0,0,2020/01/30
甘肃,白银,1,0,0,0,2020/01/31
甘肃,白银,1,0,0,0,2020/02/01
甘肃,白银,1,0,0,0,2020/02/02
甘肃,白银,1,0,0,0,2020/02/03
甘肃,白银,1,0,0,0,2020/02/04
甘肃,白银,2,0,0,0,2020/02/05
甘肃,白银,2,0,0,0,2020/02/06
甘肃,金昌,1,0,0,0,2020/01/28
甘肃,金昌,1,0,0,0,2020/01/29
甘肃,金昌,1,0,0,0,2020/01/30
甘肃,金昌,1,0,0,0,2020/01/31
甘肃,金昌,1,0,0,0,2020/02/01
甘肃,金昌,1,0,0,0,2020/02/02
甘肃,金昌,1,0,0,0,2020/02/03
甘肃,金昌,1,0,0,0,2020/02/04
甘肃,金昌,1,0,0,0,2020/02/05
甘肃,金昌,1,0,0,0,2020/02/06
甘肃,平凉,1,0,0,0,2020/01/29
甘肃,平凉,1,0,0,0,2020/01/30
甘肃,平凉,1,0,0,0,2020/01/31
甘肃,平凉,1,0,0,0,2020/02/01
甘肃,平凉,1,0,0,0,2020/02/02
甘肃,平凉,1,0,0,0,2020/02/03
甘肃,平凉,1,0,0,0,2020/02/04
甘肃,平凉,1,0,0,0,2020/02/05
甘肃,平凉,1,0,0,0,2020/02/06
吉林,全省,1,0,0,0,2020/01/22
吉林,全省,3,0,0,0,2020/01/23
吉林,全省,4,0,0,0,2020/01/24
吉林,全省,4,3,0,0,2020/01/25
吉林,全省,6,3,0,0,2020/01/26
吉林,全省,8,3,0,0,2020/01/27
吉林,全省,9,2,0,0,2020/01/28
吉林,全省,14,10,0,0,2020/01/29
吉林,全省,14,10,0,1,2020/01/30
吉林,全省,17,10,0,1,2020/01/31
吉林,全省,23,14,0,1,2020/02/01
吉林,全省,31,17,0,1,2020/02/02
吉林,全省,42,24,0,1,2020/02/03
吉林,全省,54,58,0,1,2020/02/04
吉林,全省,59,69,0,2,2020/02/05
吉林,长春,1,0,0,0,2020/01/26
吉林,长春,1,0,0,0,2020/01/27
吉林,长春,1,0,0,0,2020/01/28
吉林,长春,1,0,0,0,2020/01/29
吉林,长春,4,0,0,1,2020/01/30
吉林,长春,4,0,0,1,2020/01/31
吉林,长春,7,0,0,1,2020/02/01
吉林,长春,13,0,0,1,2020/02/02
吉林,长春,17,0,0,1,2020/02/03
吉林,长春,18,0,0,1,2020/02/04
吉林,长春,28,0,0,1,2020/02/05
吉林,长春,29,0,0,1,2020/02/06
吉林,四平,1,0,0,0,2020/01/27
吉林,四平,1,0,0,0,2020/01/28
吉林,四平,1,0,0,0,2020/01/29
吉林,四平,1,0,0,0,2020/01/30
吉林,四平,1,0,0,0,2020/01/31
吉林,四平,1,0,0,0,2020/02/01
吉林,四平,1,0,0,0,2020/02/02
吉林,四平,4,0,0,0,2020/02/03
吉林,四平,7,0,0,0,2020/02/04
吉林,四平,8,0,0,0,2020/02/05
吉林,四平,9,0,0,0,2020/02/06
吉林,吉林市,2,0,0,0,2020/01/26
吉林,吉林市,2,0,0,0,2020/01/27
吉林,吉林市,3,0,0,0,2020/01/28
吉林,吉林市,3,0,0,0,2020/01/29
吉林,吉林市,3,0,0,0,2020/01/30
吉林,吉林市,3,0,0,0,2020/01/31
吉林,吉林市,3,0,0,0,2020/02/01
吉林,吉林市,3,0,0,0,2020/02/02
吉林,吉林市,4,0,0,0,2020/02/03
吉林,吉林市,5,0,0,0,2020/02/04
吉林,吉林市,5,0,0,1,2020/02/05
吉林,吉林市,5,0,0,2,2020/02/06
吉林,辽源,3,0,0,0,2020/02/04
吉林,辽源,3,0,0,0,2020/02/05
吉林,辽源,5,0,0,0,2020/02/06
吉林,公主岭,1,0,0,0,2020/01/28
吉林,公主岭,1,0,0,0,2020/01/29
吉林,公主岭,1,0,0,0,2020/01/30
吉林,公主岭,1,0,0,0,2020/01/31
吉林,公主岭,1,0,0,0,2020/02/01
吉林,公主岭,1,0,0,0,2020/02/02
吉林,公主岭,1,0,0,0,2020/02/03
吉林,公主岭,3,0,0,0,2020/02/04
吉林,公主岭,4,0,0,0,2020/02/05
吉林,公主岭,4,0,0,0,2020/02/06
吉林,延边,2,0,0,0,2020/01/30
吉林,延边,2,0,0,0,2020/01/31
吉林,延边,2,0,0,0,2020/02/01
吉林,延边,2,0,0,0,2020/02/02
吉林,延边,2,0,0,0,2020/02/03
吉林,延边,3,0,0,0,2020/02/04
吉林,延边,3,0,0,0,2020/02/05
吉林,延边,4,0,0,0,2020/02/06
吉林,松原,1,0,0,0,2020/01/26
吉林,松原,2,0,0,0,2020/01/27
吉林,松原,2,0,0,0,2020/01/28
吉林,松原,2,0,0,0,2020/01/29
吉林,松原,2,0,0,0,2020/01/30
吉林,松原,2,0,0,0,2020/01/31
吉林,松原,2,0,0,0,2020/02/01
吉林,松原,2,0,0,0,2020/02/02
吉林,松原,2,0,0,0,2020/02/03
吉林,松原,2,0,0,0,2020/02/04
吉林,松原,2,0,0,0,2020/02/05
吉林,松原,2,0,0,0,2020/02/06
吉林,通化,1,0,0,0,2020/01/29
吉林,通化,1,0,0,0,2020/01/30
吉林,通化,1,0,0,0,2020/01/31
吉林,通化,1,0,0,0,2020/02/01
吉林,通化,1,0,0,0,2020/02/02
吉林,通化,1,0,0,0,2020/02/03
吉林,通化,1,0,0,0,2020/02/04
吉林,通化,1,0,0,0,2020/02/05
吉林,通化,1,0,0,0,2020/02/06
内蒙古,全省,1,2,0,0,2020/01/23
内蒙古,全省,2,5,0,0,2020/01/24
内蒙古,全省,7,0,0,0,2020/01/25
内蒙古,全省,11,1,0,0,2020/01/26
内蒙古,全省,13,2,0,0,2020/01/27
内蒙古,全省,16,3,0,0,2020/01/28
内蒙古,全省,18,0,0,0,2020/01/29
内蒙古,全省,20,1,0,0,2020/01/30
内蒙古,全省,23,4,0,1,2020/01/31
内蒙古,全省,26,7,0,1,2020/02/01
内蒙古,全省,33,4,0,1,2020/02/02
内蒙古,全省,37,2,0,1,2020/02/03
内蒙古,全省,42,1,0,1,2020/02/04
内蒙古,全省,46,5,0,3,2020/02/05
内蒙古,鄂尔多斯,2,0,0,0,2020/01/26
内蒙古,鄂尔多斯,1,0,0,0,2020/01/27
内蒙古,鄂尔多斯,2,0,0,0,2020/01/28
内蒙古,鄂尔多斯,2,0,0,0,2020/01/29
内蒙古,鄂尔多斯,3,0,0,0,2020/01/30
内蒙古,鄂尔多斯,3,0,0,0,2020/01/31
内蒙古,鄂尔多斯,5,0,0,0,2020/02/01
内蒙古,鄂尔多斯,6,0,0,0,2020/02/02
内蒙古,鄂尔多斯,9,0,0,0,2020/02/03
内蒙古,鄂尔多斯,9,0,0,0,2020/02/04
内蒙古,鄂尔多斯,11,0,0,2,2020/02/05
内蒙古,鄂尔多斯,11,0,0,2,2020/02/06
内蒙古,包头,2,0,0,0,2020/01/27
内蒙古,包头,3,0,0,0,2020/01/28
内蒙古,包头,3,0,0,0,2020/01/29
内蒙古,包头,3,0,0,0,2020/01/30
内蒙古,包头,3,0,0,0,2020/01/31
内蒙古,包头,3,0,0,0,2020/02/01
内蒙古,包头,5,0,0,0,2020/02/02
内蒙古,包头,6,0,0,0,2020/02/03
内蒙古,包头,6,0,0,0,2020/02/04
内蒙古,包头,7,0,0,0,2020/02/05
内蒙古,包头,9,0,0,0,2020/02/06
内蒙古,呼和浩特,2,0,0,0,2020/01/28
内蒙古,呼和浩特,2,0,0,0,2020/01/29
内蒙古,呼和浩特,2,0,0,0,2020/01/30
内蒙古,呼和浩特,2,0,0,0,2020/01/31
内蒙古,呼和浩特,2,0,0,0,2020/02/01
内蒙古,呼和浩特,2,0,0,0,2020/02/02
内蒙古,呼和浩特,4,0,0,0,2020/02/03
内蒙古,呼和浩特,4,0,0,0,2020/02/04
内蒙古,呼和浩特,5,0,0,0,2020/02/05
内蒙古,呼和浩特,5,0,0,0,2020/02/06
内蒙古,呼伦贝尔,1,0,0,0,2020/01/26
内蒙古,呼伦贝尔,1,0,0,0,2020/01/27
内蒙古,呼伦贝尔,2,0,0,0,2020/01/28
内蒙古,呼伦贝尔,2,0,0,0,2020/01/29
内蒙古,呼伦贝尔,2,0,0,0,2020/01/30
内蒙古,呼伦贝尔,2,0,0,1,2020/01/31
内蒙古,呼伦贝尔,2,0,0,1,2020/02/01
内蒙古,呼伦贝尔,2,0,0,1,2020/02/02
内蒙古,呼伦贝尔,2,0,0,1,2020/02/03
内蒙古,呼伦贝尔,3,0,0,1,2020/02/04
内蒙古,呼伦贝尔,3,0,0,1,2020/02/05
内蒙古,呼伦贝尔,5,0,0,1,2020/02/06
内蒙古,巴彦淖尔,1,0,0,0,2020/01/29
内蒙古,巴彦淖尔,2,0,0,0,2020/01/30
内蒙古,巴彦淖尔,2,0,0,0,2020/01/31
内蒙古,巴彦淖尔,3,0,0,0,2020/02/01
内蒙古,巴彦淖尔,3,0,0,0,2020/02/02
内蒙古,巴彦淖尔,3,0,0,0,2020/02/03
内蒙古,巴彦淖尔,3,0,0,0,2020/02/04
内蒙古,巴彦淖尔,4,0,0,0,2020/02/05
内蒙古,巴彦淖尔,4,0,0,0,2020/02/06
内蒙古,赤峰,1,0,0,0,2020/01/26
内蒙古,赤峰,1,0,0,0,2020/01/27
内蒙古,赤峰,2,0,0,0,2020/01/28
内蒙古,赤峰,2,0,0,0,2020/01/29
内蒙古,赤峰,2,0,0,0,2020/01/30
内蒙古,赤峰,2,0,0,0,2020/01/31
内蒙古,赤峰,2,0,0,0,2020/02/01
内蒙古,赤峰,2,0,0,0,2020/02/02
内蒙古,赤峰,2,0,0,0,2020/02/03
内蒙古,赤峰,2,0,0,0,2020/02/04
内蒙古,赤峰,3,0,0,0,2020/02/05
内蒙古,赤峰,3,0,0,0,2020/02/06
内蒙古,乌兰察布,2,0,0,0,2020/01/31
内蒙古,乌兰察布,2,0,0,0,2020/02/01
内蒙古,乌兰察布,2,0,0,0,2020/02/02
内蒙古,乌兰察布,3,0,0,0,2020/02/03
内蒙古,乌兰察布,3,0,0,0,2020/02/04
内蒙古,乌兰察布,3,0,0,0,2020/02/05
内蒙古,乌兰察布,3,0,0,0,2020/02/06
内蒙古,锡林郭勒,2,0,0,0,2020/01/26
内蒙古,锡林郭勒,1,0,0,0,2020/01/27
内蒙古,锡林郭勒,2,0,0,0,2020/01/28
内蒙古,锡林郭勒,2,0,0,0,2020/01/29
内蒙古,锡林郭勒,2,0,0,0,2020/01/30
内蒙古,锡林郭勒,2,0,0,0,2020/01/31
内蒙古,锡林郭勒,2,0,0,0,2020/02/01
内蒙古,锡林郭勒,2,0,0,0,2020/02/02
内蒙古,锡林郭勒,2,0,0,0,2020/02/03
内蒙古,锡林郭勒,2,0,0,0,2020/02/04
内蒙古,锡林郭勒,2,0,0,0,2020/02/05
内蒙古,锡林郭勒,2,0,0,1,2020/02/06
内蒙古,乌海,1,0,0,0,2020/02/02
内蒙古,乌海,1,0,0,0,2020/02/03
内蒙古,乌海,1,0,0,0,2020/02/04
内蒙古,乌海,2,0,0,0,2020/02/05
内蒙古,乌海,2,0,0,0,2020/02/06
内蒙古,通辽,1,0,0,0,2020/01/27
内蒙古,通辽,1,0,0,0,2020/01/28
内蒙古,通辽,1,0,0,0,2020/01/29
内蒙古,通辽,1,0,0,0,2020/01/30
内蒙古,通辽,1,0,0,0,2020/01/31
内蒙古,通辽,1,0,0,0,2020/02/01
内蒙古,通辽,1,0,0,0,2020/02/02
内蒙古,通辽,1,0,0,0,2020/02/03
内蒙古,通辽,1,0,0,0,2020/02/04
内蒙古,通辽,1,0,0,0,2020/02/05
内蒙古,通辽,1,0,0,0,2020/02/06
内蒙古,兴安,1,0,0,0,2020/01/27
内蒙古,兴安,1,0,0,0,2020/01/28
内蒙古,兴安,1,0,0,0,2020/01/29
内蒙古,兴安,1,0,0,0,2020/01/30
内蒙古,兴安,1,0,0,0,2020/01/31
内蒙古,兴安,1,0,0,0,2020/02/01
内蒙古,兴安,1,0,0,0,2020/02/02
内蒙古,兴安,1,0,0,0,2020/02/03
内蒙古,兴安,1,0,0,0,2020/02/04
内蒙古,兴安,1,0,0,0,2020/02/05
内蒙古,兴安,1,0,0,0,2020/02/06
宁夏,全省,1,0,0,0,2020/01/22
宁夏,全省,2,1,0,0,2020/01/23
宁夏,全省,3,1,0,0,2020/01/24
宁夏,全省,4,1,0,0,2020/01/25
宁夏,全省,7,0,0,0,2020/01/26
宁夏,全省,11,0,0,0,2020/01/27
宁夏,全省,12,2,0,0,2020/01/28
宁夏,全省,17,1,0,0,2020/01/29
宁夏,全省,21,1,0,0,2020/01/30
宁夏,全省,26,1,0,0,2020/01/31
宁夏,全省,28,8,0,0,2020/02/01
宁夏,全省,31,12,0,0,2020/02/02
宁夏,全省,34,18,0,1,2020/02/03
宁夏,全省,34,24,0,1,2020/02/04
宁夏,全省,40,39,0,1,2020/02/05
宁夏,银川,2,0,0,0,2020/01/26
宁夏,银川,5,0,0,0,2020/01/27
宁夏,银川,7,0,0,0,2020/01/28
宁夏,银川,7,0,0,0,2020/01/29
宁夏,银川,9,0,0,0,2020/01/30
宁夏,银川,11,0,0,0,2020/01/31
宁夏,银川,15,0,0,0,2020/02/01
宁夏,银川,16,0,0,0,2020/02/02
宁夏,银川,19,0,0,1,2020/02/03
宁夏,银川,20,0,0,1,2020/02/04
宁夏,银川,20,0,0,1,2020/02/05
宁夏,银川,25,0,0,1,2020/02/06
宁夏,吴忠,2,0,0,0,2020/01/28
宁夏,吴忠,3,0,0,0,2020/01/29
宁夏,吴忠,5,0,0,0,2020/01/30
宁夏,吴忠,5,0,0,0,2020/01/31
宁夏,吴忠,6,0,0,0,2020/02/01
宁夏,吴忠,7,0,0,0,2020/02/02
宁夏,吴忠,7,0,0,0,2020/02/03
宁夏,吴忠,7,0,0,0,2020/02/04
宁夏,吴忠,7,0,0,0,2020/02/05
宁夏,吴忠,8,0,0,0,2020/02/06
宁夏,中卫,1,0,0,0,2020/01/26
宁夏,中卫,1,0,0,0,2020/01/27
宁夏,中卫,1,0,0,0,2020/01/28
宁夏,中卫,1,0,0,0,2020/01/29
宁夏,中卫,1,0,0,0,2020/01/30
宁夏,中卫,2,0,0,0,2020/01/31
宁夏,中卫,2,0,0,0,2020/02/01
宁夏,中卫,2,0,0,0,2020/02/02
宁夏,中卫,2,0,0,0,2020/02/03
宁夏,中卫,3,0,0,0,2020/02/04
宁夏,中卫,3,0,0,0,2020/02/05
宁夏,中卫,3,0,0,0,2020/02/06
宁夏,固原,1,0,0,0,2020/01/26
宁夏,固原,1,0,0,0,2020/01/27
宁夏,固原,1,0,0,0,2020/01/28
宁夏,固原,1,0,0,0,2020/01/29
宁夏,固原,1,0,0,0,2020/01/30
宁夏,固原,2,0,0,0,2020/01/31
宁夏,固原,2,0,0,0,2020/02/01
宁夏,固原,2,0,0,0,2020/02/02
宁夏,固原,2,0,0,0,2020/02/03
宁夏,固原,2,0,0,0,2020/02/04
宁夏,固原,2,0,0,0,2020/02/05
宁夏,固原,2,0,0,0,2020/02/06
宁夏,石嘴山,1,0,0,0,2020/02/04
宁夏,石嘴山,1,0,0,0,2020/02/05
宁夏,石嘴山,1,0,0,0,2020/02/06
新疆,全省,2,3,0,0,2020/01/23
新疆,全省,3,0,0,0,2020/01/24
新疆,全省,4,1,0,0,2020/01/25
新疆,全省,5,6,0,0,2020/01/26
新疆,全省,10,2,0,0,2020/01/27
新疆,全省,13,3,0,0,2020/01/28
新疆,全省,14,22,0,0,2020/01/29
新疆,全省,17,28,0,0,2020/01/30
新疆,全省,18,19,0,0,2020/01/31
新疆,全省,21,21,0,0,2020/02/01
新疆,全省,24,26,0,0,2020/02/02
新疆,全省,29,33,0,0,2020/02/03
新疆,全省,32,46,0,0,2020/02/04
新疆,全省,36,47,0,0,2020/02/05
新疆,乌鲁木齐,3,0,0,0,2020/01/26
新疆,乌鲁木齐,4,0,0,0,2020/01/27
新疆,乌鲁木齐,5,0,0,0,2020/01/28
新疆,乌鲁木齐,6,0,0,0,2020/01/29
新疆,乌鲁木齐,7,0,0,0,2020/01/30
新疆,乌鲁木齐,8,0,0,0,2020/01/31
新疆,乌鲁木齐,8,0,0,0,2020/02/01
新疆,乌鲁木齐,8,0,0,0,2020/02/02
新疆,乌鲁木齐,10,0,0,0,2020/02/03
新疆,乌鲁木齐,12,0,0,0,2020/02/04
新疆,乌鲁木齐,12,0,0,0,2020/02/05
新疆,乌鲁木齐,15,0,0,0,2020/02/06
新疆,伊犁,1,0,0,0,2020/01/26
新疆,伊犁,1,0,0,0,2020/01/27
新疆,伊犁,2,0,0,0,2020/01/28
新疆,伊犁,4,0,0,0,2020/01/29
新疆,伊犁,4,0,0,0,2020/01/30
新疆,伊犁,5,0,0,0,2020/01/31
新疆,伊犁,5,0,0,0,2020/02/01
新疆,伊犁,5,0,0,0,2020/02/02
新疆,伊犁,6,0,0,0,2020/02/03
新疆,伊犁,7,0,0,0,2020/02/04
新疆,伊犁,9,0,0,0,2020/02/05
新疆,伊犁,9,0,0,0,2020/02/06
新疆,昌吉,1,0,0,0,2020/02/04
新疆,昌吉,2,0,0,0,2020/02/05
新疆,昌吉,2,0,0,0,2020/02/06
新疆,吐鲁番,1,0,0,0,2020/01/28
新疆,吐鲁番,1,0,0,0,2020/01/29
新疆,吐鲁番,1,0,0,0,2020/01/30
新疆,吐鲁番,1,0,0,0,2020/01/31
新疆,吐鲁番,1,0,0,0,2020/02/01
新疆,吐鲁番,1,0,0,0,2020/02/02
新疆,吐鲁番,1,0,0,0,2020/02/03
新疆,吐鲁番,1,0,0,0,2020/02/04
新疆,吐鲁番,1,0,0,0,2020/02/05
新疆,吐鲁番,1,0,0,0,2020/02/06
新疆,石河子,1,0,0,0,2020/01/28
新疆,石河子,1,0,0,0,2020/01/29
新疆,石河子,1,0,0,0,2020/01/30
新疆,石河子,1,0,0,0,2020/01/31
新疆,石河子,1,0,0,0,2020/02/01
新疆,石河子,1,0,0,0,2020/02/02
新疆,石河子,1,0,0,0,2020/02/03
新疆,石河子,1,0,0,0,2020/02/04
新疆,石河子,1,0,0,0,2020/02/05
新疆,石河子,1,0,0,0,2020/02/06
新疆,阿克苏,1,0,0,0,2020/01/31
新疆,阿克苏,1,0,0,0,2020/02/01
新疆,阿克苏,1,0,0,0,2020/02/02
新疆,阿克苏,1,0,0,0,2020/02/03
新疆,阿克苏,1,0,0,0,2020/02/04
新疆,阿克苏,1,0,0,0,2020/02/05
新疆,阿克苏,1,0,0,0,2020/02/06
新疆,第七师,1,0,0,0,2020/01/28
新疆,第七师,1,0,0,0,2020/01/29
新疆,第七师,1,0,0,0,2020/01/30
新疆,第七师,1,0,0,0,2020/01/31
新疆,第七师,1,0,0,0,2020/02/01
新疆,第七师,1,0,0,0,2020/02/02
新疆,第七师,1,0,0,0,2020/02/03
新疆,第七师,1,0,0,0,2020/02/04
新疆,第七师,1,0,0,0,2020/02/05
新疆,第七师,1,0,0,0,2020/02/06
青海,全省,1,0,0,0,2020/01/25
青海,全省,4,0,0,0,2020/01/26
青海,全省,6,0,0,0,2020/01/27
青海,全省,6,0,0,0,2020/01/28
青海,全省,6,1,0,0,2020/01/29
青海,全省,8,0,0,0,2020/01/30
青海,全省,8,1,0,0,2020/01/31
青海,全省,9,2,0,0,2020/02/01
青海,全省,13,0,0,0,2020/02/02
青海,全省,15,0,0,0,2020/02/03
青海,全省,17,0,0,0,2020/02/04
青海,全省,18,0,0,3,2020/02/05
青海,西宁,1,0,0,0,2020/01/26
青海,西宁,6,0,0,0,2020/01/27
青海,西宁,6,0,0,0,2020/01/28
青海,西宁,6,0,0,0,2020/01/29
青海,西宁,8,0,0,0,2020/01/30
青海,西宁,8,0,0,0,2020/01/31
青海,西宁,9,0,0,0,2020/02/01
青海,西宁,9,0,0,0,2020/02/02
青海,西宁,12,0,0,0,2020/02/03
青海,西宁,12,0,0,0,2020/02/04
青海,西宁,14,0,0,3,2020/02/05
青海,西宁,15,0,0,3,2020/02/06
青海,海北,1,0,0,0,2020/02/03
青海,海北,3,0,0,0,2020/02/04
青海,海北,3,0,0,0,2020/02/05
青海,海北,3,0,0,0,2020/02/06
西藏,全省,1,0,0,0,2020/01/29
西藏,全省,1,0,0,0,2020/01/30
西藏,全省,1,0,0,0,2020/01/31
西藏,全省,1,0,0,0,2020/02/01
西藏,全省,1,0,0,0,2020/02/02
西藏,全省,1,0,0,0,2020/02/03
西藏,全省,1,0,0,0,2020/02/04
西藏,全省,1,0,0,0,2020/02/05
西藏,拉萨,1,0,0,0,2020/01/30
西藏,拉萨,1,0,0,0,2020/01/31
西藏,拉萨,1,0,0,0,2020/02/01
西藏,拉萨,1,0,0,0,2020/02/02
西藏,拉萨,1,0,0,0,2020/02/03
西藏,拉萨,1,0,0,0,2020/02/04
西藏,拉萨,1,0,0,0,2020/02/05
西藏,拉萨,1,0,0,0,2020/02/06
